"","ensemble","oxygen","time","siteID","forecast"
"147",21,7.7210667919019,2021-04-07,"BARC",1
"148",22,8.19035513098591,2021-04-01,"BARC",1
"149",22,8.19353920053322,2021-04-02,"BARC",1
"150",22,7.91581969915661,2021-04-03,"BARC",1
"151",22,7.77418361127522,2021-04-04,"BARC",1
"152",22,7.63698251759673,2021-04-05,"BARC",1
"153",22,7.50815644062148,2021-04-06,"BARC",1
"154",22,7.39149012427695,2021-04-07,"BARC",1
"155",23,8.1826404463871,2021-04-01,"BARC",1
"156",23,8.37486764221417,2021-04-02,"BARC",1
"157",23,8.2198773663957,2021-04-03,"BARC",1
"158",23,7.80350853872451,2021-04-04,"BARC",1
"159",23,7.86771875858638,2021-04-05,"BARC",1
"160",23,8.13775898224954,2021-04-06,"BARC",1
"161",23,8.48871938814404,2021-04-07,"BARC",1
"162",24,8.18753594217259,2021-04-01,"BARC",1
"163",24,8.15960057405479,2021-04-02,"BARC",1
"164",24,8.07019973478736,2021-04-03,"BARC",1
"165",24,8.35992451914225,2021-04-04,"BARC",1
"166",24,8.13834404155565,2021-04-05,"BARC",1
"167",24,8.4609575060449,2021-04-06,"BARC",1
"168",24,8.08710885706662,2021-04-07,"BARC",1
"169",25,8.18187486379338,2021-04-01,"BARC",1
"170",25,7.5475732326421,2021-04-02,"BARC",1
"171",25,7.83073098877871,2021-04-03,"BARC",1
"172",25,7.83535270311045,2021-04-04,"BARC",1
"173",25,8.04438274295811,2021-04-05,"BARC",1
"174",25,7.88617477020832,2021-04-06,"BARC",1
"175",25,8.33229257617048,2021-04-07,"BARC",1
"176",26,8.20523483413414,2021-04-01,"BARC",1
"177",26,8.3965035078581,2021-04-02,"BARC",1
"178",26,8.3046155414365,2021-04-03,"BARC",1
"179",26,8.13589048106427,2021-04-04,"BARC",1
"180",26,7.96489191902269,2021-04-05,"BARC",1
"181",26,8.30028209663145,2021-04-06,"BARC",1
"182",26,8.10959059788283,2021-04-07,"BARC",1
"183",27,8.18426617284527,2021-04-01,"BARC",1
"184",27,8.24989412516798,2021-04-02,"BARC",1
"185",27,8.11747447818814,2021-04-03,"BARC",1
"186",27,7.85035930551999,2021-04-04,"BARC",1
"187",27,7.38857348028264,2021-04-05,"BARC",1
"188",27,7.39561887783146,2021-04-06,"BARC",1
"189",27,7.20234474017203,2021-04-07,"BARC",1
"190",28,8.1826404463871,2021-04-01,"BARC",1
"191",28,7.8667672079169,2021-04-02,"BARC",1
"192",28,7.77486103485909,2021-04-03,"BARC",1
"193",28,7.67735632267971,2021-04-04,"BARC",1
"194",28,7.25368034042515,2021-04-05,"BARC",1
"195",28,7.32579604013049,2021-04-06,"BARC",1
"196",28,7.40410168092242,2021-04-07,"BARC",1
"197",29,8.1826404463871,2021-04-01,"BARC",1
"198",29,8.29743791671618,2021-04-02,"BARC",1
"199",29,7.9282588658174,2021-04-03,"BARC",1
"200",29,8.14087122023205,2021-04-04,"BARC",1
"201",29,7.86590349513955,2021-04-05,"BARC",1
"202",29,7.62907217717333,2021-04-06,"BARC",1
"203",29,7.75273801020175,2021-04-07,"BARC",1
"204",30,8.18426617284527,2021-04-01,"BARC",1
"205",30,8.02201008069009,2021-04-02,"BARC",1
"206",30,8.07795429704357,2021-04-03,"BARC",1
"207",30,8.01793252475456,2021-04-04,"BARC",1
"208",30,7.96861407664047,2021-04-05,"BARC",1
"209",30,7.52639660827661,2021-04-06,"BARC",1
"210",30,7.2106959320086,2021-04-07,"BARC",1
"211",31,8.18753594217259,2021-04-01,"BARC",1
"212",31,8.18668085832867,2021-04-02,"BARC",1
"213",31,8.42634975506466,2021-04-03,"BARC",1
"214",31,8.07415068360865,2021-04-04,"BARC",1
"215",31,8.07121445284839,2021-04-05,"BARC",1
"216",31,8.19411472420135,2021-04-06,"BARC",1
"217",31,8.03545592243682,2021-04-07,"BARC",1
"218",32,8.19035513098591,2021-04-01,"BARC",1
"219",32,7.68517211768905,2021-04-02,"BARC",1
"220",32,7.7259568620169,2021-04-03,"BARC",1
"221",32,7.71929098541833,2021-04-04,"BARC",1
"222",32,7.1845266598263,2021-04-05,"BARC",1
"223",32,7.10644053672495,2021-04-06,"BARC",1
"224",32,7.30824098624055,2021-04-07,"BARC",1
"225",33,8.18426617284527,2021-04-01,"BARC",1
"226",33,8.36651353098058,2021-04-02,"BARC",1
"227",33,8.58967399819519,2021-04-03,"BARC",1
"228",33,8.75536480184027,2021-04-04,"BARC",1
"229",33,8.67748530194723,2021-04-05,"BARC",1
"230",33,8.14902215880337,2021-04-06,"BARC",1
"231",33,8.07260315344516,2021-04-07,"BARC",1
"232",34,8.18753594217259,2021-04-01,"BARC",1
"233",34,7.91641798445121,2021-04-02,"BARC",1
"234",34,8.45555234876649,2021-04-03,"BARC",1
"235",34,8.4643766967872,2021-04-04,"BARC",1
"236",34,8.7063695390419,2021-04-05,"BARC",1
"237",34,8.9074218435507,2021-04-06,"BARC",1
"238",34,8.66570362953525,2021-04-07,"BARC",1
"239",35,8.1826404463871,2021-04-01,"BARC",1
"240",35,8.09676395259122,2021-04-02,"BARC",1
"241",35,8.08710548499775,2021-04-03,"BARC",1
"242",35,8.04527297136123,2021-04-04,"BARC",1
"243",35,8.06349680371735,2021-04-05,"BARC",1
"244",35,7.45205102634496,2021-04-06,"BARC",1
"245",35,7.4426194001835,2021-04-07,"BARC",1
"246",36,8.2060446042355,2021-04-01,"BARC",1
"247",36,7.87881409661516,2021-04-02,"BARC",1
"248",36,8.27928405214156,2021-04-03,"BARC",1
"249",36,8.35676971466554,2021-04-04,"BARC",1
"250",36,8.77219747592753,2021-04-05,"BARC",1
"251",36,8.40385095860155,2021-04-06,"BARC",1
"252",36,8.21319226579241,2021-04-07,"BARC",1
"253",37,8.18187486379338,2021-04-01,"BARC",1
"254",37,8.09690297517507,2021-04-02,"BARC",1
"255",37,7.93794856992143,2021-04-03,"BARC",1
"256",37,7.84225046679229,2021-04-04,"BARC",1
"257",37,7.5519020823665,2021-04-05,"BARC",1
"258",37,7.52377860831903,2021-04-06,"BARC",1
"259",37,7.47427054621065,2021-04-07,"BARC",1
"260",38,8.21122697311987,2021-04-01,"BARC",1
"261",38,7.84796081447053,2021-04-02,"BARC",1
"262",38,7.62083128572402,2021-04-03,"BARC",1
"263",38,7.80857339402253,2021-04-04,"BARC",1
"264",38,7.89588655618773,2021-04-05,"BARC",1
"265",38,7.54917266078004,2021-04-06,"BARC",1
"266",38,7.36203832868182,2021-04-07,"BARC",1
"267",39,8.18753594217259,2021-04-01,"BARC",1
"268",39,7.85429330947848,2021-04-02,"BARC",1
"269",39,7.96053482689595,2021-04-03,"BARC",1
"270",39,8.06479366245477,2021-04-04,"BARC",1
"271",39,8.20574730881192,2021-04-05,"BARC",1
"272",39,8.2139490000548,2021-04-06,"BARC",1
"273",39,8.3388593173924,2021-04-07,"BARC",1
"274",40,8.18753594217259,2021-04-01,"BARC",1
"275",40,7.90669076577796,2021-04-02,"BARC",1
"276",40,7.77806198840428,2021-04-03,"BARC",1
"277",40,8.35986889860013,2021-04-04,"BARC",1
"278",40,8.31454892500921,2021-04-05,"BARC",1
"279",40,8.22274776215909,2021-04-06,"BARC",1
"280",40,8.20047966703859,2021-04-07,"BARC",1
"281",41,8.20523483413414,2021-04-01,"BARC",1
"282",41,7.8935270029235,2021-04-02,"BARC",1
"283",41,7.64717570907797,2021-04-03,"BARC",1
"284",41,7.44270954452327,2021-04-04,"BARC",1
"285",41,7.44681030181444,2021-04-05,"BARC",1
"286",41,7.66865870944999,2021-04-06,"BARC",1
"287",41,7.9261391537281,2021-04-07,"BARC",1
"288",42,8.1826404463871,2021-04-01,"BARC",1
"289",42,8.12820348898903,2021-04-02,"BARC",1
"290",42,7.83064448305816,2021-04-03,"BARC",1
"291",42,7.93906061360654,2021-04-04,"BARC",1
"292",42,8.39263361839743,2021-04-05,"BARC",1
"293",42,7.84687592714098,2021-04-06,"BARC",1
"294",42,8.02591871219735,2021-04-07,"BARC",1
"295",43,8.19035513098591,2021-04-01,"BARC",1
"296",43,8.16087144172865,2021-04-02,"BARC",1
"297",43,8.95806928686356,2021-04-03,"BARC",1
"298",43,9.00488771892164,2021-04-04,"BARC",1
"299",43,8.88320888760494,2021-04-05,"BARC",1
"300",43,9.11635607333306,2021-04-06,"BARC",1
"301",43,9.26775353938087,2021-04-07,"BARC",1
"302",44,8.18426617284527,2021-04-01,"BARC",1
"303",44,7.95230432188353,2021-04-02,"BARC",1
"304",44,8.08735492479673,2021-04-03,"BARC",1
"305",44,7.48488150794665,2021-04-04,"BARC",1
"306",44,7.67749606447477,2021-04-05,"BARC",1
"307",44,7.58177982538447,2021-04-06,"BARC",1
"308",44,7.28298438972188,2021-04-07,"BARC",1
"309",45,8.21122697311987,2021-04-01,"BARC",1
"310",45,7.65524804067754,2021-04-02,"BARC",1
"311",45,7.96522821451619,2021-04-03,"BARC",1
"312",45,7.90389207348432,2021-04-04,"BARC",1
"313",45,7.88752037217658,2021-04-05,"BARC",1
"314",45,8.40426784956418,2021-04-06,"BARC",1
"315",45,8.10804147325252,2021-04-07,"BARC",1
"316",46,8.18753594217259,2021-04-01,"BARC",1
"317",46,8.24681159690825,2021-04-02,"BARC",1
"318",46,8.09830638701215,2021-04-03,"BARC",1
"319",46,8.37320254259025,2021-04-04,"BARC",1
"320",46,8.07253010883719,2021-04-05,"BARC",1
"321",46,7.76574748299544,2021-04-06,"BARC",1
"322",46,7.90626341130954,2021-04-07,"BARC",1
"323",47,8.18426617284527,2021-04-01,"BARC",1
"324",47,8.51613765039455,2021-04-02,"BARC",1
"325",47,8.75665757787896,2021-04-03,"BARC",1
"326",47,8.45169699853399,2021-04-04,"BARC",1
"327",47,8.25749970441321,2021-04-05,"BARC",1
"328",47,8.5331629148094,2021-04-06,"BARC",1
"329",47,8.34886018021724,2021-04-07,"BARC",1
"330",48,8.18426617284527,2021-04-01,"BARC",1
"331",48,8.23618864200152,2021-04-02,"BARC",1
"332",48,8.2127779290716,2021-04-03,"BARC",1
"333",48,8.42227781811504,2021-04-04,"BARC",1
"334",48,8.42148808503494,2021-04-05,"BARC",1
"335",48,8.10376084925372,2021-04-06,"BARC",1
"336",48,7.85839153700803,2021-04-07,"BARC",1
"337",49,8.18753594217259,2021-04-01,"BARC",1
"338",49,8.19802946722018,2021-04-02,"BARC",1
"339",49,7.83526572275104,2021-04-03,"BARC",1
"340",49,7.83438005466591,2021-04-04,"BARC",1
"341",49,8.28637795619327,2021-04-05,"BARC",1
"342",49,8.02918523790551,2021-04-06,"BARC",1
"343",49,7.67843386511931,2021-04-07,"BARC",1
"344",50,8.1826404463871,2021-04-01,"BARC",1
"345",50,8.15210883359734,2021-04-02,"BARC",1
"346",50,8.05937285112238,2021-04-03,"BARC",1
"347",50,7.56734975358294,2021-04-04,"BARC",1
"348",50,7.25424699879168,2021-04-05,"BARC",1
"349",50,7.66024496401542,2021-04-06,"BARC",1
"350",50,7.1554782897253,2021-04-07,"BARC",1
"351",51,8.18426617284527,2021-04-01,"BARC",1
"352",51,7.97054006055587,2021-04-02,"BARC",1
"353",51,8.20042308146548,2021-04-03,"BARC",1
"354",51,7.93465198187997,2021-04-04,"BARC",1
"355",51,8.08725825381902,2021-04-05,"BARC",1
"356",51,7.96125243033398,2021-04-06,"BARC",1
"357",51,7.98649037038086,2021-04-07,"BARC",1
"358",52,8.18753594217259,2021-04-01,"BARC",1
"359",52,8.16309833520206,2021-04-02,"BARC",1
"360",52,7.79785665635099,2021-04-03,"BARC",1
"361",52,7.95955936981008,2021-04-04,"BARC",1
"362",52,7.63874960093001,2021-04-05,"BARC",1
"363",52,7.90674411385138,2021-04-06,"BARC",1
"364",52,8.08792806318072,2021-04-07,"BARC",1
"365",53,8.18187486379338,2021-04-01,"BARC",1
"366",53,8.54453818275863,2021-04-02,"BARC",1
"367",53,8.6755998562724,2021-04-03,"BARC",1
"368",53,8.64956812433693,2021-04-04,"BARC",1
"369",53,8.4216498308626,2021-04-05,"BARC",1
"370",53,8.51982851725274,2021-04-06,"BARC",1
"371",53,8.76694454692893,2021-04-07,"BARC",1
"372",54,8.20523483413414,2021-04-01,"BARC",1
"373",54,7.78759212003278,2021-04-02,"BARC",1
"374",54,7.50174207628689,2021-04-03,"BARC",1
"375",54,7.00680031552537,2021-04-04,"BARC",1
"376",54,6.88322970124029,2021-04-05,"BARC",1
"377",54,7.15729831041177,2021-04-06,"BARC",1
"378",54,7.01513735903893,2021-04-07,"BARC",1
"379",55,8.18753594217259,2021-04-01,"BARC",1
"380",55,7.87573058645587,2021-04-02,"BARC",1
"381",55,8.12626168716798,2021-04-03,"BARC",1
"382",55,7.80998653680754,2021-04-04,"BARC",1
"383",55,8.08516535492657,2021-04-05,"BARC",1
"384",55,7.50687203742887,2021-04-06,"BARC",1
"385",55,7.07891213927449,2021-04-07,"BARC",1
"386",56,8.18753594217259,2021-04-01,"BARC",1
"387",56,8.46603519982168,2021-04-02,"BARC",1
"388",56,8.55478424687313,2021-04-03,"BARC",1
"389",56,8.62826055583388,2021-04-04,"BARC",1
"390",56,8.61530191350743,2021-04-05,"BARC",1
"391",56,8.89687758336933,2021-04-06,"BARC",1
"392",56,9.05965736877846,2021-04-07,"BARC",1
"393",57,8.18753594217259,2021-04-01,"BARC",1
"394",57,8.21094972004897,2021-04-02,"BARC",1
"395",57,7.39843865696337,2021-04-03,"BARC",1
"396",57,7.53405529944175,2021-04-04,"BARC",1
"397",57,7.36083415808638,2021-04-05,"BARC",1
"398",57,7.46448210221976,2021-04-06,"BARC",1
"399",57,7.55355069583331,2021-04-07,"BARC",1
"400",58,8.2060446042355,2021-04-01,"BARC",1
"401",58,8.64431533450217,2021-04-02,"BARC",1
"402",58,8.41889391236749,2021-04-03,"BARC",1
"403",58,8.39933081563578,2021-04-04,"BARC",1
"404",58,8.4808767104487,2021-04-05,"BARC",1
"405",58,8.82282142641474,2021-04-06,"BARC",1
"406",58,8.8592233064068,2021-04-07,"BARC",1
"407",59,8.1826404463871,2021-04-01,"BARC",1
"408",59,8.40018750868311,2021-04-02,"BARC",1
"409",59,8.55785253350352,2021-04-03,"BARC",1
"410",59,8.31289686496071,2021-04-04,"BARC",1
"411",59,8.45214736187843,2021-04-05,"BARC",1
"412",59,7.98116972325095,2021-04-06,"BARC",1
"413",59,7.98388400780307,2021-04-07,"BARC",1
"414",60,8.21122697311987,2021-04-01,"BARC",1
"415",60,7.87168443513375,2021-04-02,"BARC",1
"416",60,7.64174279112564,2021-04-03,"BARC",1
"417",60,7.66246388633786,2021-04-04,"BARC",1
"418",60,7.49807238720738,2021-04-05,"BARC",1
"419",60,7.80363722329201,2021-04-06,"BARC",1
"420",60,7.19971026173159,2021-04-07,"BARC",1
"421",61,8.19035513098591,2021-04-01,"BARC",1
"422",61,8.03937815022682,2021-04-02,"BARC",1
"423",61,7.78284985027926,2021-04-03,"BARC",1
"424",61,7.85984281747071,2021-04-04,"BARC",1
"425",61,7.91107802671977,2021-04-05,"BARC",1
"426",61,7.83081027878583,2021-04-06,"BARC",1
"427",61,7.85730359986549,2021-04-07,"BARC",1
"428",62,8.18187486379338,2021-04-01,"BARC",1
"429",62,8.45301086369054,2021-04-02,"BARC",1
"430",62,8.44871951217846,2021-04-03,"BARC",1
"431",62,7.95174712555821,2021-04-04,"BARC",1
"432",62,8.30540657546964,2021-04-05,"BARC",1
"433",62,7.42677859349248,2021-04-06,"BARC",1
"434",62,7.71464737184677,2021-04-07,"BARC",1
"435",63,8.18187486379338,2021-04-01,"BARC",1
"436",63,7.822437987316,2021-04-02,"BARC",1
"437",63,8.05298968714898,2021-04-03,"BARC",1
"438",63,8.33140112822446,2021-04-04,"BARC",1
"439",63,8.46407794211213,2021-04-05,"BARC",1
"440",63,8.57373022237798,2021-04-06,"BARC",1
"441",63,8.22056467318265,2021-04-07,"BARC",1
"442",64,8.20523483413414,2021-04-01,"BARC",1
"443",64,8.28906977769961,2021-04-02,"BARC",1
"444",64,8.15255095201792,2021-04-03,"BARC",1
"445",64,7.60366168908919,2021-04-04,"BARC",1
"446",64,7.56306856906085,2021-04-05,"BARC",1
"447",64,7.16025104153326,2021-04-06,"BARC",1
"448",64,6.8593728788109,2021-04-07,"BARC",1
"449",65,8.20523483413414,2021-04-01,"BARC",1
"450",65,8.25761672287064,2021-04-02,"BARC",1
"451",65,7.84494995382308,2021-04-03,"BARC",1
"452",65,7.54731094248063,2021-04-04,"BARC",1
"453",65,7.3107003988175,2021-04-05,"BARC",1
"454",65,7.56436844345143,2021-04-06,"BARC",1
"455",65,7.3086142038342,2021-04-07,"BARC",1
"456",66,8.18753594217259,2021-04-01,"BARC",1
"457",66,8.39148530545582,2021-04-02,"BARC",1
"458",66,7.7231637706141,2021-04-03,"BARC",1
"459",66,8.01078234409,2021-04-04,"BARC",1
"460",66,7.91782649510418,2021-04-05,"BARC",1
"461",66,7.69487877472107,2021-04-06,"BARC",1
"462",66,7.58154038115973,2021-04-07,"BARC",1
"463",67,8.1826404463871,2021-04-01,"BARC",1
"464",67,8.15333795746086,2021-04-02,"BARC",1
"465",67,8.27167123814906,2021-04-03,"BARC",1
"466",67,7.79949988342778,2021-04-04,"BARC",1
"467",67,7.91130905692653,2021-04-05,"BARC",1
"468",67,7.56655039192726,2021-04-06,"BARC",1
"469",67,7.69650344326596,2021-04-07,"BARC",1
"470",68,8.20523483413414,2021-04-01,"BARC",1
"471",68,8.32560802316484,2021-04-02,"BARC",1
"472",68,8.58351193206209,2021-04-03,"BARC",1
"473",68,8.14727443564409,2021-04-04,"BARC",1
"474",68,8.2296436292914,2021-04-05,"BARC",1
"475",68,8.25890990454599,2021-04-06,"BARC",1
"476",68,8.49691037672815,2021-04-07,"BARC",1
"477",69,8.19035513098591,2021-04-01,"BARC",1
"478",69,8.37231340053807,2021-04-02,"BARC",1
"479",69,8.5190870920789,2021-04-03,"BARC",1
"480",69,8.37882415266364,2021-04-04,"BARC",1
"481",69,8.57233323838329,2021-04-05,"BARC",1
"482",69,8.28591672859816,2021-04-06,"BARC",1
"483",69,8.11320091623584,2021-04-07,"BARC",1
"484",70,8.18426617284527,2021-04-01,"BARC",1
"485",70,7.78768732794052,2021-04-02,"BARC",1
"486",70,7.51611047562322,2021-04-03,"BARC",1
"487",70,7.83858571085259,2021-04-04,"BARC",1
"488",70,7.92214125886789,2021-04-05,"BARC",1
"489",70,7.24963083527894,2021-04-06,"BARC",1
"490",70,7.53120405543113,2021-04-07,"BARC",1
"491",71,8.18426617284527,2021-04-01,"BARC",1
"492",71,8.01579905092178,2021-04-02,"BARC",1
"493",71,7.96802348853955,2021-04-03,"BARC",1
"494",71,7.64894213108235,2021-04-04,"BARC",1
"495",71,8.1963777084783,2021-04-05,"BARC",1
"496",71,8.41711695244059,2021-04-06,"BARC",1
"497",71,8.0543487828227,2021-04-07,"BARC",1
"498",72,8.18426617284527,2021-04-01,"BARC",1
"499",72,8.18453791143383,2021-04-02,"BARC",1
"500",72,8.57076906312719,2021-04-03,"BARC",1
"501",72,8.41094659957811,2021-04-04,"BARC",1
"502",72,8.55529437025533,2021-04-05,"BARC",1
"503",72,8.46145091844489,2021-04-06,"BARC",1
"504",72,8.12791046644176,2021-04-07,"BARC",1
"505",73,8.19035513098591,2021-04-01,"BARC",1
"506",73,8.59766599474503,2021-04-02,"BARC",1
"507",73,8.73833776695585,2021-04-03,"BARC",1
"508",73,8.99546933046864,2021-04-04,"BARC",1
"509",73,9.35223388261372,2021-04-05,"BARC",1
"510",73,9.04189491225275,2021-04-06,"BARC",1
"511",73,8.79749072643477,2021-04-07,"BARC",1
"512",74,8.18187486379338,2021-04-01,"BARC",1
"513",74,8.15374366349505,2021-04-02,"BARC",1
"514",74,8.03128162139981,2021-04-03,"BARC",1
"515",74,8.14331584228316,2021-04-04,"BARC",1
"516",74,7.37572951697684,2021-04-05,"BARC",1
