"","ensemble","oxygen","time","siteID","forecast"
"138",20,8.19978007701058,2021-03-05,"BARC",1
"139",20,7.94534514747323,2021-03-06,"BARC",1
"140",20,7.76068319189628,2021-03-07,"BARC",1
"141",21,8.51146510124309,2021-03-01,"BARC",1
"142",21,8.76682964865062,2021-03-02,"BARC",1
"143",21,8.60586213586468,2021-03-03,"BARC",1
"144",21,8.28444318750299,2021-03-04,"BARC",1
"145",21,8.45085376187302,2021-03-05,"BARC",1
"146",21,8.79478570238666,2021-03-06,"BARC",1
"147",21,8.82915317739601,2021-03-07,"BARC",1
"148",22,8.52201939780903,2021-03-01,"BARC",1
"149",22,8.45655934457827,2021-03-02,"BARC",1
"150",22,8.81211102773661,2021-03-03,"BARC",1
"151",22,8.81602855705644,2021-03-04,"BARC",1
"152",22,8.979430654174,2021-03-05,"BARC",1
"153",22,8.90679139751864,2021-03-06,"BARC",1
"154",22,9.02289260923839,2021-03-07,"BARC",1
"155",23,8.5095903804591,2021-03-01,"BARC",1
"156",23,8.35937871822844,2021-03-02,"BARC",1
"157",23,8.30146310352236,2021-03-03,"BARC",1
"158",23,8.15287872280318,2021-03-04,"BARC",1
"159",23,8.31410689700289,2021-03-05,"BARC",1
"160",23,8.31475509206851,2021-03-06,"BARC",1
"161",23,8.25589751538518,2021-03-07,"BARC",1
"162",24,8.51951404138128,2021-03-01,"BARC",1
"163",24,8.66847362638651,2021-03-02,"BARC",1
"164",24,8.69935028434882,2021-03-03,"BARC",1
"165",24,8.37984876450337,2021-03-04,"BARC",1
"166",24,8.6955223285182,2021-03-05,"BARC",1
"167",24,9.09144123454915,2021-03-06,"BARC",1
"168",24,8.88384119108196,2021-03-07,"BARC",1
"169",25,8.52684796385598,2021-03-01,"BARC",1
"170",25,8.27408067656754,2021-03-02,"BARC",1
"171",25,8.92849303782729,2021-03-03,"BARC",1
"172",25,8.8552962033442,2021-03-04,"BARC",1
"173",25,8.73106586616824,2021-03-05,"BARC",1
"174",25,8.7326284583963,2021-03-06,"BARC",1
"175",25,8.56784552207292,2021-03-07,"BARC",1
"176",26,8.50182030785373,2021-03-01,"BARC",1
"177",26,8.23992062354024,2021-03-02,"BARC",1
"178",26,8.34071144985361,2021-03-03,"BARC",1
"179",26,8.35281827748785,2021-03-04,"BARC",1
"180",26,8.18051437269646,2021-03-05,"BARC",1
"181",26,8.23442225662381,2021-03-06,"BARC",1
"182",26,8.24977639232632,2021-03-07,"BARC",1
"183",27,8.53509016844959,2021-03-01,"BARC",1
"184",27,8.46281592070315,2021-03-02,"BARC",1
"185",27,8.39197445340249,2021-03-03,"BARC",1
"186",27,8.02625795456806,2021-03-04,"BARC",1
"187",27,7.59602275050276,2021-03-05,"BARC",1
"188",27,7.6934709296639,2021-03-06,"BARC",1
"189",27,8.28593448968857,2021-03-07,"BARC",1
"190",28,8.53917698997364,2021-03-01,"BARC",1
"191",28,8.62968733261762,2021-03-02,"BARC",1
"192",28,8.84829772366548,2021-03-03,"BARC",1
"193",28,9.11864395669056,2021-03-04,"BARC",1
"194",28,9.08508436967043,2021-03-05,"BARC",1
"195",28,8.94281980275184,2021-03-06,"BARC",1
"196",28,8.90983467372584,2021-03-07,"BARC",1
"197",29,8.52933167830549,2021-03-01,"BARC",1
"198",29,8.73626718204982,2021-03-02,"BARC",1
"199",29,8.78878665084511,2021-03-03,"BARC",1
"200",29,8.86958802868315,2021-03-04,"BARC",1
"201",29,8.8494052361948,2021-03-05,"BARC",1
"202",29,9.35265072517654,2021-03-06,"BARC",1
"203",29,9.44981450778399,2021-03-07,"BARC",1
"204",30,8.51687040306274,2021-03-01,"BARC",1
"205",30,8.57791962270672,2021-03-02,"BARC",1
"206",30,8.15479244714354,2021-03-03,"BARC",1
"207",30,8.1134848249434,2021-03-04,"BARC",1
"208",30,8.11955896180394,2021-03-05,"BARC",1
"209",30,7.94918399051054,2021-03-06,"BARC",1
"210",30,7.71278617627329,2021-03-07,"BARC",1
"211",31,8.52415558716453,2021-03-01,"BARC",1
"212",31,8.35021953632694,2021-03-02,"BARC",1
"213",31,7.92176309067105,2021-03-03,"BARC",1
"214",31,7.66826834073759,2021-03-04,"BARC",1
"215",31,7.80828872295791,2021-03-05,"BARC",1
"216",31,7.83034871352784,2021-03-06,"BARC",1
"217",31,7.82431494765868,2021-03-07,"BARC",1
"218",32,8.51082585868552,2021-03-01,"BARC",1
"219",32,8.28663360634896,2021-03-02,"BARC",1
"220",32,8.25398320695937,2021-03-03,"BARC",1
"221",32,8.12187572725767,2021-03-04,"BARC",1
"222",32,8.26850982654895,2021-03-05,"BARC",1
"223",32,8.18804134248028,2021-03-06,"BARC",1
"224",32,8.24116954747225,2021-03-07,"BARC",1
"225",33,8.52683748810965,2021-03-01,"BARC",1
"226",33,8.17425887885278,2021-03-02,"BARC",1
"227",33,8.06267209344973,2021-03-03,"BARC",1
"228",33,7.61639467456278,2021-03-04,"BARC",1
"229",33,7.86394477000364,2021-03-05,"BARC",1
"230",33,7.99601717420595,2021-03-06,"BARC",1
"231",33,7.95600319465475,2021-03-07,"BARC",1
"232",34,8.52287570212103,2021-03-01,"BARC",1
"233",34,8.50483978375931,2021-03-02,"BARC",1
"234",34,8.69576899154068,2021-03-03,"BARC",1
"235",34,8.79469709870572,2021-03-04,"BARC",1
"236",34,8.27880242873461,2021-03-05,"BARC",1
"237",34,8.17924674932994,2021-03-06,"BARC",1
"238",34,7.95922127670581,2021-03-07,"BARC",1
"239",35,8.53293014311055,2021-03-01,"BARC",1
"240",35,8.50707905860355,2021-03-02,"BARC",1
"241",35,8.14598498095113,2021-03-03,"BARC",1
"242",35,7.79203771351007,2021-03-04,"BARC",1
"243",35,8.16792933575918,2021-03-05,"BARC",1
"244",35,8.05227190143856,2021-03-06,"BARC",1
"245",35,8.48673681185707,2021-03-07,"BARC",1
"246",36,8.51274594779461,2021-03-01,"BARC",1
"247",36,8.72994162967521,2021-03-02,"BARC",1
"248",36,9.18727256379703,2021-03-03,"BARC",1
"249",36,8.79537481841813,2021-03-04,"BARC",1
"250",36,8.52591263044679,2021-03-05,"BARC",1
"251",36,8.80341539060115,2021-03-06,"BARC",1
"252",36,8.60451946413813,2021-03-07,"BARC",1
"253",37,8.52450057576978,2021-03-01,"BARC",1
"254",37,8.48716722662437,2021-03-02,"BARC",1
"255",37,8.85187902045578,2021-03-03,"BARC",1
"256",37,8.9349185136347,2021-03-04,"BARC",1
"257",37,9.08633973261022,2021-03-05,"BARC",1
"258",37,9.09524082795324,2021-03-06,"BARC",1
"259",37,9.41179419171611,2021-03-07,"BARC",1
"260",38,8.51393189855382,2021-03-01,"BARC",1
"261",38,7.89916783259206,2021-03-02,"BARC",1
"262",38,8.02026253855862,2021-03-03,"BARC",1
"263",38,7.99131574688821,2021-03-04,"BARC",1
"264",38,7.78836433291386,2021-03-05,"BARC",1
"265",38,7.53433359684706,2021-03-06,"BARC",1
"266",38,7.46083945541513,2021-03-07,"BARC",1
"267",39,8.53456454174528,2021-03-01,"BARC",1
"268",39,8.34269418004782,2021-03-02,"BARC",1
"269",39,8.74208636249418,2021-03-03,"BARC",1
"270",39,9.07552616124211,2021-03-04,"BARC",1
"271",39,8.83863385782072,2021-03-05,"BARC",1
"272",39,9.13479279426473,2021-03-06,"BARC",1
"273",39,8.56068504145041,2021-03-07,"BARC",1
"274",40,8.49267379836122,2021-03-01,"BARC",1
"275",40,8.44137120421581,2021-03-02,"BARC",1
"276",40,8.51412032596292,2021-03-03,"BARC",1
"277",40,8.79993990054366,2021-03-04,"BARC",1
"278",40,9.10210894076385,2021-03-05,"BARC",1
"279",40,8.86765228653449,2021-03-06,"BARC",1
"280",40,8.94690468716251,2021-03-07,"BARC",1
"281",41,8.51908689348871,2021-03-01,"BARC",1
"282",41,9.07518412030082,2021-03-02,"BARC",1
"283",41,9.13401481272034,2021-03-03,"BARC",1
"284",41,9.13706544846091,2021-03-04,"BARC",1
"285",41,8.99776252275556,2021-03-05,"BARC",1
"286",41,8.98812785801277,2021-03-06,"BARC",1
"287",41,9.21767028601393,2021-03-07,"BARC",1
"288",42,8.50389257693508,2021-03-01,"BARC",1
"289",42,8.45780560843565,2021-03-02,"BARC",1
"290",42,8.74235546664935,2021-03-03,"BARC",1
"291",42,8.7639525249102,2021-03-04,"BARC",1
"292",42,9.07114043389059,2021-03-05,"BARC",1
"293",42,9.2296096105062,2021-03-06,"BARC",1
"294",42,9.07419870242384,2021-03-07,"BARC",1
"295",43,8.51758138373556,2021-03-01,"BARC",1
"296",43,7.913147046995,2021-03-02,"BARC",1
"297",43,7.89388093979372,2021-03-03,"BARC",1
"298",43,7.99319701830442,2021-03-04,"BARC",1
"299",43,8.01887755730835,2021-03-05,"BARC",1
"300",43,8.31144793653286,2021-03-06,"BARC",1
"301",43,8.45162215971852,2021-03-07,"BARC",1
"302",44,8.53510673346478,2021-03-01,"BARC",1
"303",44,8.42994731479089,2021-03-02,"BARC",1
"304",44,8.73485743736744,2021-03-03,"BARC",1
"305",44,8.77912877731194,2021-03-04,"BARC",1
"306",44,9.01815557146522,2021-03-05,"BARC",1
"307",44,8.56444631531922,2021-03-06,"BARC",1
"308",44,8.51376905849799,2021-03-07,"BARC",1
"309",45,8.51870243519125,2021-03-01,"BARC",1
"310",45,8.08868411113158,2021-03-02,"BARC",1
"311",45,8.05372636148336,2021-03-03,"BARC",1
"312",45,8.12719477308331,2021-03-04,"BARC",1
"313",45,8.29359420508324,2021-03-05,"BARC",1
"314",45,8.3212737301623,2021-03-06,"BARC",1
"315",45,8.47308293717495,2021-03-07,"BARC",1
"316",46,8.50257194117227,2021-03-01,"BARC",1
"317",46,8.50941218501617,2021-03-02,"BARC",1
"318",46,8.37204840441621,2021-03-03,"BARC",1
"319",46,8.52643690260486,2021-03-04,"BARC",1
"320",46,8.49135383554932,2021-03-05,"BARC",1
"321",46,8.54066311208159,2021-03-06,"BARC",1
"322",46,8.48851954077385,2021-03-07,"BARC",1
"323",47,8.53665062609433,2021-03-01,"BARC",1
"324",47,8.70357949331614,2021-03-02,"BARC",1
"325",47,8.99608657530672,2021-03-03,"BARC",1
"326",47,9.06492704794082,2021-03-04,"BARC",1
"327",47,8.96689408036976,2021-03-05,"BARC",1
"328",47,8.88681801414127,2021-03-06,"BARC",1
"329",47,8.66850302376752,2021-03-07,"BARC",1
"330",48,8.51959966306826,2021-03-01,"BARC",1
"331",48,8.10810249537929,2021-03-02,"BARC",1
"332",48,8.22643111758639,2021-03-03,"BARC",1
"333",48,8.30790696108001,2021-03-04,"BARC",1
"334",48,8.41881393032318,2021-03-05,"BARC",1
"335",48,8.3407579584331,2021-03-06,"BARC",1
"336",48,8.14805501971079,2021-03-07,"BARC",1
"337",49,8.51577489275387,2021-03-01,"BARC",1
"338",49,8.78979250312703,2021-03-02,"BARC",1
"339",49,8.37421970544869,2021-03-03,"BARC",1
"340",49,8.21629238637601,2021-03-04,"BARC",1
"341",49,8.39635103076876,2021-03-05,"BARC",1
"342",49,8.77649985362561,2021-03-06,"BARC",1
"343",49,8.91693028349698,2021-03-07,"BARC",1
"344",50,8.52227710451921,2021-03-01,"BARC",1
"345",50,8.41165267638537,2021-03-02,"BARC",1
"346",50,8.31009982350116,2021-03-03,"BARC",1
"347",50,8.56955079323255,2021-03-04,"BARC",1
"348",50,8.29744219192587,2021-03-05,"BARC",1
"349",50,8.30990314269073,2021-03-06,"BARC",1
"350",50,8.6421154845642,2021-03-07,"BARC",1
"351",51,8.51123936925499,2021-03-01,"BARC",1
"352",51,8.3715126390259,2021-03-02,"BARC",1
"353",51,8.0792923448373,2021-03-03,"BARC",1
"354",51,8.27613233357619,2021-03-04,"BARC",1
"355",51,8.53637274249793,2021-03-05,"BARC",1
"356",51,8.71242781391337,2021-03-06,"BARC",1
"357",51,8.61287883634309,2021-03-07,"BARC",1
"358",52,8.5380335993663,2021-03-01,"BARC",1
"359",52,8.60542479609146,2021-03-02,"BARC",1
"360",52,8.65265414862811,2021-03-03,"BARC",1
"361",52,8.32685102757103,2021-03-04,"BARC",1
"362",52,8.15051306185412,2021-03-05,"BARC",1
"363",52,7.99462760165709,2021-03-06,"BARC",1
"364",52,7.95031800453282,2021-03-07,"BARC",1
"365",53,8.51124438941988,2021-03-01,"BARC",1
"366",53,8.59371162308082,2021-03-02,"BARC",1
"367",53,8.6429564418021,2021-03-03,"BARC",1
"368",53,8.79069619860562,2021-03-04,"BARC",1
"369",53,8.39986277554121,2021-03-05,"BARC",1
"370",53,8.58879421779509,2021-03-06,"BARC",1
"371",53,8.68329886107478,2021-03-07,"BARC",1
"372",54,8.50714610489916,2021-03-01,"BARC",1
"373",54,8.97503450849139,2021-03-02,"BARC",1
"374",54,8.75249783214909,2021-03-03,"BARC",1
"375",54,8.44528312760971,2021-03-04,"BARC",1
"376",54,8.46819597562293,2021-03-05,"BARC",1
"377",54,8.32983570591113,2021-03-06,"BARC",1
"378",54,8.2969416217369,2021-03-07,"BARC",1
"379",55,8.51482549886989,2021-03-01,"BARC",1
"380",55,8.60725181640151,2021-03-02,"BARC",1
"381",55,8.71521620829829,2021-03-03,"BARC",1
"382",55,8.63643545751759,2021-03-04,"BARC",1
"383",55,8.81480559146536,2021-03-05,"BARC",1
"384",55,9.03283628549118,2021-03-06,"BARC",1
"385",55,8.86378556010658,2021-03-07,"BARC",1
"386",56,8.52190502619499,2021-03-01,"BARC",1
"387",56,8.61468653776422,2021-03-02,"BARC",1
"388",56,8.85237406924435,2021-03-03,"BARC",1
"389",56,9.13444717482878,2021-03-04,"BARC",1
"390",56,9.44499028668085,2021-03-05,"BARC",1
"391",56,9.56784797984293,2021-03-06,"BARC",1
"392",56,9.32631554630194,2021-03-07,"BARC",1
"393",57,8.51297586037968,2021-03-01,"BARC",1
"394",57,8.44265714970812,2021-03-02,"BARC",1
"395",57,8.33074831642211,2021-03-03,"BARC",1
"396",57,8.2290677840698,2021-03-04,"BARC",1
"397",57,8.37609985735177,2021-03-05,"BARC",1
"398",57,8.10664037527514,2021-03-06,"BARC",1
"399",57,8.04593354370508,2021-03-07,"BARC",1
"400",58,8.51789710384377,2021-03-01,"BARC",1
"401",58,8.62344125466178,2021-03-02,"BARC",1
"402",58,8.29103196484394,2021-03-03,"BARC",1
"403",58,8.26378111468506,2021-03-04,"BARC",1
"404",58,8.32792798723256,2021-03-05,"BARC",1
"405",58,8.82015824570841,2021-03-06,"BARC",1
"406",58,9.10414684820224,2021-03-07,"BARC",1
"407",59,8.52488163603809,2021-03-01,"BARC",1
"408",59,9.00404770282536,2021-03-02,"BARC",1
"409",59,8.30551491718015,2021-03-03,"BARC",1
"410",59,8.1027532000682,2021-03-04,"BARC",1
"411",59,8.0360701863717,2021-03-05,"BARC",1
"412",59,8.38393990142782,2021-03-06,"BARC",1
"413",59,8.41624572947604,2021-03-07,"BARC",1
"414",60,8.52089764997923,2021-03-01,"BARC",1
"415",60,8.39026228457612,2021-03-02,"BARC",1
"416",60,8.29775795911313,2021-03-03,"BARC",1
"417",60,7.77125063620219,2021-03-04,"BARC",1
"418",60,7.86946446929321,2021-03-05,"BARC",1
"419",60,8.11617885590301,2021-03-06,"BARC",1
"420",60,7.68941939679059,2021-03-07,"BARC",1
"421",61,8.53047397118413,2021-03-01,"BARC",1
"422",61,8.68998955236142,2021-03-02,"BARC",1
"423",61,9.05084986713546,2021-03-03,"BARC",1
"424",61,8.76168102803881,2021-03-04,"BARC",1
"425",61,8.9027319187674,2021-03-05,"BARC",1
"426",61,8.82141995902877,2021-03-06,"BARC",1
"427",61,8.65974290284397,2021-03-07,"BARC",1
"428",62,8.51767701494387,2021-03-01,"BARC",1
"429",62,8.6525183267542,2021-03-02,"BARC",1
"430",62,8.92803074780185,2021-03-03,"BARC",1
"431",62,9.07376896771268,2021-03-04,"BARC",1
"432",62,8.70633545020158,2021-03-05,"BARC",1
"433",62,8.7496343809694,2021-03-06,"BARC",1
"434",62,8.46705784198702,2021-03-07,"BARC",1
"435",63,8.52000458094362,2021-03-01,"BARC",1
"436",63,8.35353954563177,2021-03-02,"BARC",1
"437",63,8.32251936826062,2021-03-03,"BARC",1
"438",63,8.04587951187981,2021-03-04,"BARC",1
"439",63,7.6080584095501,2021-03-05,"BARC",1
"440",63,7.63365189700997,2021-03-06,"BARC",1
"441",63,7.55214520120894,2021-03-07,"BARC",1
"442",64,8.52391280590476,2021-03-01,"BARC",1
"443",64,8.48995887945365,2021-03-02,"BARC",1
"444",64,8.00848091482167,2021-03-03,"BARC",1
"445",64,7.67320411584775,2021-03-04,"BARC",1
"446",64,7.77163570104762,2021-03-05,"BARC",1
"447",64,7.62134356227823,2021-03-06,"BARC",1
"448",64,7.81002432031673,2021-03-07,"BARC",1
"449",65,8.50260318348897,2021-03-01,"BARC",1
"450",65,8.36258357948051,2021-03-02,"BARC",1
"451",65,8.46801782621503,2021-03-03,"BARC",1
"452",65,8.45287759227458,2021-03-04,"BARC",1
"453",65,8.52069108720399,2021-03-05,"BARC",1
"454",65,8.42117550057417,2021-03-06,"BARC",1
"455",65,8.46528828734726,2021-03-07,"BARC",1
"456",66,8.50783686537284,2021-03-01,"BARC",1
"457",66,8.56092530986877,2021-03-02,"BARC",1
"458",66,8.98981682257324,2021-03-03,"BARC",1
"459",66,8.77989803420605,2021-03-04,"BARC",1
"460",66,9.00945568565186,2021-03-05,"BARC",1
"461",66,9.59037594763801,2021-03-06,"BARC",1
"462",66,9.41857648505736,2021-03-07,"BARC",1
"463",67,8.51035080208634,2021-03-01,"BARC",1
"464",67,8.67750620307373,2021-03-02,"BARC",1
"465",67,8.0843446385236,2021-03-03,"BARC",1
"466",67,8.27517062540436,2021-03-04,"BARC",1
"467",67,8.140277023328,2021-03-05,"BARC",1
"468",67,8.37062239505006,2021-03-06,"BARC",1
"469",67,8.30171504941782,2021-03-07,"BARC",1
"470",68,8.52724705464322,2021-03-01,"BARC",1
"471",68,8.51967544892338,2021-03-02,"BARC",1
"472",68,8.5826082950868,2021-03-03,"BARC",1
"473",68,8.31994477429437,2021-03-04,"BARC",1
"474",68,8.41155663161934,2021-03-05,"BARC",1
"475",68,8.58969720868271,2021-03-06,"BARC",1
"476",68,8.3990711741756,2021-03-07,"BARC",1
"477",69,8.52370788227422,2021-03-01,"BARC",1
"478",69,8.48736987821025,2021-03-02,"BARC",1
"479",69,8.30822804642768,2021-03-03,"BARC",1
"480",69,8.32439358872796,2021-03-04,"BARC",1
"481",69,8.44725000229922,2021-03-05,"BARC",1
"482",69,8.36106264840455,2021-03-06,"BARC",1
"483",69,8.11087396115467,2021-03-07,"BARC",1
"484",70,8.52942197446084,2021-03-01,"BARC",1
"485",70,8.94314151822557,2021-03-02,"BARC",1
"486",70,8.86535673415732,2021-03-03,"BARC",1
"487",70,9.23571682933453,2021-03-04,"BARC",1
"488",70,9.38537537040811,2021-03-05,"BARC",1
"489",70,9.22947412981173,2021-03-06,"BARC",1
"490",70,9.3136722439485,2021-03-07,"BARC",1
"491",71,8.54449581418297,2021-03-01,"BARC",1
"492",71,8.28625608142752,2021-03-02,"BARC",1
"493",71,8.17938053841749,2021-03-03,"BARC",1
"494",71,8.62619470543367,2021-03-04,"BARC",1
"495",71,8.36125032310302,2021-03-05,"BARC",1
"496",71,8.36767727558574,2021-03-06,"BARC",1
"497",71,8.16400038678582,2021-03-07,"BARC",1
"498",72,8.53178192318175,2021-03-01,"BARC",1
"499",72,8.32581183952076,2021-03-02,"BARC",1
"500",72,8.11281028079004,2021-03-03,"BARC",1
"501",72,8.04754342790024,2021-03-04,"BARC",1
"502",72,8.60942695655606,2021-03-05,"BARC",1
"503",72,8.69487051898356,2021-03-06,"BARC",1
"504",72,9.02639434825515,2021-03-07,"BARC",1
"505",73,8.53131352180334,2021-03-01,"BARC",1
"506",73,9.21628581091292,2021-03-02,"BARC",1
"507",73,9.0910975015169,2021-03-03,"BARC",1
"508",73,9.18813400588183,2021-03-04,"BARC",1
"509",73,9.09668454112558,2021-03-05,"BARC",1
"510",73,9.12507511334761,2021-03-06,"BARC",1
"511",73,9.2544494617344,2021-03-07,"BARC",1
"512",74,8.51000884134201,2021-03-01,"BARC",1
"513",74,8.24332448518062,2021-03-02,"BARC",1
"514",74,8.09204511235402,2021-03-03,"BARC",1
"515",74,7.94976625777236,2021-03-04,"BARC",1
"516",74,8.07169249957461,2021-03-05,"BARC",1
"517",74,8.55267340517858,2021-03-06,"BARC",1
